ID,X0,X2,X3,X12,X14,X17,X19,X20,X22,X23,X27,X28,X29,X31,X34,X35,X37,X43,X44,X46,X47,X48,X51,X52,X53,X54,X61,X62,X64,X66,X68,X69,X71,X75,X76,X78,X80,X81,X82,X84,X85,X90,X94,X96,X98,X99,X101,X102,X108,X109,X111,X113,X115,X118,X119,X120,X125,X126,X127,X128,X130,X131,X132,X134,X135,X136,X142,X144,X147,X148,X150,X151,X155,X156,X157,X158,X159,X162,X163,X166,X167,X169,X170,X171,X172,X176,X178,X179,X180,X183,X185,X187,X189,X191,X197,X198,X208,X209,X211,X214,X215,X216,X218,X219,X221,X222,X223,X224,X227,X228,X229,X231,X232,X234,X236,X237,X238,X239,X241,X242,X244,X250,X251,X255,X256,X261,X263,X264,X265,X267,X271,X272,X273,X274,X275,X276,X277,X279,X283,X285,X286,X300,X301,X302,X304,X306,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X325,X328,X329,X331,X336,X339,X343,X344,X346,X348,X349,X350,X351,X352,X354,X355,X360,X363,X367,X368,X370,X371,X373,X376,X377,X378,X379,X382,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
4964,40,33,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2477,26.966064453125,30.699010848999023,-1.0,37.64578628540039,-1.0,28.369726181030273,-1.0,-1.0,10.85487461090088,-1.0,-1.0,16.78460693359375,31.19756126403809,8.998030662536621,41.98458099365234,6.348588466644287,12.073629379272461,-1.0,49.28584289550781,6.290506362915039,-1.0,11.21829891204834,-1.0,10.320858001708984,39.1403923034668,-1.0,19.475757598876953,-1.0,9.75496768951416,-1.0,25.295166015625
4965,7,16,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2478,30.179672241210934,36.367584228515625,-1.0,44.72475814819336,-1.0,32.06515884399414,-1.0,-1.0,15.78012466430664,-1.0,-1.0,18.312719345092773,37.41035079956055,7.738542556762695,47.78561782836914,6.101972579956055,16.959800720214847,-1.0,58.08024978637695,6.737258434295653,-1.0,15.281045913696287,-1.0,13.02933120727539,46.97126007080078,-1.0,23.19921684265137,-1.0,13.375027656555176,-1.0,28.62788200378418
4966,46,21,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2479,27.479772567749023,31.6971492767334,-1.0,38.72406005859375,-1.0,28.51078224182129,-1.0,-1.0,11.73658847808838,-1.0,-1.0,16.72258186340332,32.31507110595703,8.908451080322266,42.69363403320313,6.570791244506836,13.239952087402346,-1.0,50.42135620117188,6.227505683898926,-1.0,11.698857307434082,-1.0,10.59869384765625,40.58128356933594,-1.0,20.543209075927734,-1.0,10.568733215332033,-1.0,25.90782928466797
4967,7,16,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2480,29.964008331298828,36.23540878295898,-1.0,44.68873596191406,-1.0,32.04275131225586,-1.0,-1.0,15.60010051727295,-1.0,-1.0,18.378454208374023,37.28939056396485,7.665963172912598,47.75543212890625,5.9514408111572275,16.80532455444336,-1.0,58.08308410644531,6.839714527130128,-1.0,15.147932052612305,-1.0,12.844502449035645,46.79035186767578,-1.0,23.37865447998047,-1.0,13.100896835327148,-1.0,28.61898422241211
4970,46,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,29.40924835205078,32.907894134521484,-1.0,39.860939025878906,-1.0,28.18747901916504,-1.0,-1.0,12.824517250061035,-1.0,-1.0,16.457611083984375,34.084228515625,8.911194801330566,43.65652847290039,6.5964107513427725,14.849515914916992,-1.0,52.0194091796875,6.411033153533936,-1.0,13.218511581420898,-1.0,11.550256729125975,44.04780960083008,-1.0,21.234844207763672,-1.0,11.93917179107666,-1.0,27.27531242370605
4972,40,33,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2482,26.966064453125,30.699010848999023,-1.0,37.64578628540039,-1.0,28.369726181030273,-1.0,-1.0,10.85487461090088,-1.0,-1.0,16.78460693359375,31.19756126403809,8.998030662536621,41.98458099365234,6.348588466644287,12.073629379272461,-1.0,49.28584289550781,6.290506362915039,-1.0,11.21829891204834,-1.0,10.320858001708984,39.1403923034668,-1.0,19.475757598876953,-1.0,9.75496768951416,-1.0,25.295166015625
4974,45,8,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2483,27.81145668029785,31.034954071044922,-1.0,37.511878967285156,-1.0,26.63755226135254,-1.0,-1.0,11.322988510131836,-1.0,-1.0,16.16778564453125,32.03358840942383,9.25430679321289,41.251136779785156,6.600949764251709,13.051506042480467,-1.0,48.98897933959961,6.400055885314941,-1.0,11.678750038146973,-1.0,10.42680835723877,41.32780838012695,-1.0,20.303028106689453,-1.0,10.743508338928224,-1.0,25.60349082946777
4977,31,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2484,32.61260223388672,38.33411026000977,-1.0,47.62228393554688,-1.0,34.578628540039055,-1.0,-1.0,17.774118423461914,-1.0,-1.0,18.3518123626709,39.80466079711914,7.8365159034729,51.0177116394043,6.04836368560791,18.997533798217773,-1.0,62.07914352416992,6.891122341156006,-1.0,17.443801879882812,-1.0,14.514537811279295,50.86589813232422,-1.0,24.352602005004886,-1.0,15.161331176757812,-1.0,31.28932380676269
4980,26,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2485,26.23711585998535,29.748271942138672,-1.0,34.979103088378906,-1.0,24.75273704528809,-1.0,-1.0,10.028656005859377,-1.0,-1.0,15.672021865844727,30.132631301879886,9.378923416137695,38.74786376953125,6.63478422164917,11.760473251342773,-1.0,45.66401672363281,6.5982627868652335,-1.0,10.004518508911133,-1.0,9.352909088134766,38.50508880615234,-1.0,19.933074951171875,-1.0,9.332009315490724,-1.0,23.63866806030273
4981,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2486,32.518836975097656,37.76667785644531,-1.0,46.7144775390625,-1.0,33.242610931396484,-1.0,-1.0,17.881622314453125,-1.0,-1.0,18.44013023376465,38.96598815917969,7.907836437225343,50.15932083129883,5.800027370452881,19.05831718444824,-1.0,60.90985488891602,6.821895122528076,-1.0,16.986616134643555,-1.0,14.243630409240724,50.5678825378418,-1.0,24.52097511291504,-1.0,14.911975860595705,-1.0,30.676448822021484
4989,9,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2487,25.90690422058105,29.745769500732425,-1.0,35.78307342529297,-1.0,25.240488052368164,-1.0,-1.0,10.956315994262695,-1.0,-1.0,16.129217147827152,30.328989028930664,9.458138465881348,39.29954528808594,6.2736005783081055,12.169000625610352,-1.0,46.85676193237305,6.634201049804688,-1.0,9.752092361450195,-1.0,9.238536834716797,38.70008087158203,-1.0,20.33148002624512,-1.0,8.990748405456543,-1.0,23.860734939575195
4990,43,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2488,32.985218048095696,38.062965393066406,-1.0,46.74230575561523,-1.0,34.072513580322266,-1.0,-1.0,16.883304595947266,-1.0,-1.0,18.024866104125977,39.3890495300293,7.603654384613037,50.49806213378906,5.979507923126222,18.76527976989746,-1.0,61.09925079345703,7.006354808807372,-1.0,17.544645309448242,-1.0,14.706062316894533,50.88251113891602,-1.0,23.942153930664066,-1.0,15.07097053527832,-1.0,31.478464126586914
4991,40,33,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2489,26.966064453125,30.699010848999023,-1.0,37.64578628540039,-1.0,28.369726181030273,-1.0,-1.0,10.85487461090088,-1.0,-1.0,16.78460693359375,31.19756126403809,8.998030662536621,41.98458099365234,6.348588466644287,12.073629379272461,-1.0,49.28584289550781,6.290506362915039,-1.0,11.21829891204834,-1.0,10.320858001708984,39.1403923034668,-1.0,19.475757598876953,-1.0,9.75496768951416,-1.0,25.295166015625
4992,46,33,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2490,28.10080528259277,31.779693603515625,-1.0,39.115684509277344,-1.0,29.36041641235352,-1.0,-1.0,11.69933032989502,-1.0,-1.0,16.80948257446289,32.45652008056641,8.723467826843263,43.60400772094727,6.130472660064697,13.195510864257812,-1.0,51.0141716003418,6.44674825668335,-1.0,12.249359130859375,-1.0,11.16240406036377,40.98646545410156,-1.0,19.939624786376953,-1.0,10.523335456848145,-1.0,26.427433013916016
4993,43,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2491,33.12286758422852,38.4480094909668,-1.0,47.334190368652344,-1.0,34.620662689208984,-1.0,-1.0,17.259754180908207,-1.0,-1.0,18.07258415222168,39.79134750366211,7.399857997894287,50.85031509399414,5.962465286254883,18.957916259765625,-1.0,61.86162185668945,7.1341047286987305,-1.0,17.89044952392578,-1.0,14.910130500793455,51.24026489257813,-1.0,24.244598388671875,-1.0,15.28518772125244,-1.0,31.697420120239254
4996,19,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2492,32.64056396484375,38.80857467651367,-1.0,48.204185485839844,-1.0,34.793418884277344,-1.0,-1.0,18.44046401977539,-1.0,-1.0,19.30478858947754,39.80475616455078,7.740704536437987,51.58768081665039,5.861560821533202,19.405323028564453,-1.0,62.94567108154297,6.7251834869384775,-1.0,17.6092586517334,-1.0,14.788657188415527,51.02619552612305,-1.0,24.467626571655273,-1.0,15.086162567138672,-1.0,31.340412139892575
4997,27,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2493,26.86930274963379,31.298152923583984,-1.0,37.63218688964844,-1.0,27.40690422058105,-1.0,-1.0,10.982388496398926,-1.0,-1.0,16.262481689453125,32.033885955810554,8.554253578186035,41.12677383422852,6.58885669708252,12.49996566772461,-1.0,49.25979614257813,6.635746955871582,-1.0,11.226361274719238,-1.0,10.32968521118164,40.09316635131836,-1.0,20.544647216796875,-1.0,10.22357940673828,-1.0,25.265626907348636
4998,29,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,30.71316337585449,36.04338836669922,-1.0,45.479270935058594,-1.0,34.07126617431641,-1.0,-1.0,15.803372383117676,-1.0,-1.0,18.52861785888672,37.45343780517578,8.419322967529299,49.48194885253906,5.877198696136475,16.315608978271484,-1.0,59.8165168762207,6.616352558135986,-1.0,16.022829055786133,-1.0,13.538209915161133,46.96143341064453,-1.0,22.71546745300293,-1.0,13.333247184753418,-1.0,29.486541748046875
4999,46,33,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2495,27.96480941772461,31.43813896179199,-1.0,38.65291213989258,-1.0,29.01745796203613,-1.0,-1.0,11.584019660949707,-1.0,-1.0,17.1435546875,31.955949783325195,8.921667098999023,43.276344299316406,6.215907573699951,12.829185485839846,-1.0,50.63837814331055,6.0816497802734375,-1.0,11.99695873260498,-1.0,11.083419799804688,40.65446853637695,-1.0,19.458335876464844,-1.0,10.433761596679688,-1.0,26.14881706237793
5000,8,38,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2496,31.816200256347656,38.608699798583984,-1.0,48.82398223876953,-1.0,36.22869491577149,-1.0,-1.0,18.102060317993164,-1.0,-1.0,19.77325439453125,39.52877807617188,7.549803256988525,52.23801040649414,5.388436794281006,18.560924530029297,-1.0,63.49889373779297,7.460744380950928,-1.0,17.84011459350586,-1.0,14.586483001708984,49.99670791625977,-1.0,24.22971534729004,-1.0,14.481721878051758,-1.0,31.49489974975586
5001,45,7,2,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,26.4531307220459,30.077407836914066,-1.0,36.22253036499024,-1.0,26.318618774414066,-1.0,-1.0,10.566948890686037,-1.0,-1.0,16.705631256103516,30.32380294799805,9.21178150177002,40.18363952636719,6.858434200286865,11.916072845458984,-1.0,47.650917053222656,5.474719047546387,-1.0,10.009249687194824,-1.0,9.377189636230467,38.54544067382813,-1.0,19.683883666992188,-1.0,9.668560981750488,-1.0,24.62668037414551
5003,19,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2498,31.28520774841309,36.579078674316406,-1.0,44.99398040771485,-1.0,31.759296417236328,-1.0,-1.0,16.73774528503418,-1.0,-1.0,17.84601593017578,37.89212417602539,8.351815223693848,48.35166931152344,6.038588523864746,18.01593780517578,-1.0,58.72724151611328,6.8404808044433585,-1.0,15.71168041229248,-1.0,13.432134628295898,48.83280563354492,-1.0,23.87771415710449,-1.0,13.812337875366213,-1.0,29.46786117553711
